n,title,author,rating,num_ratings,num_reviews,descrip,isbn,isbn13,binding,edition,pages,published_on,genres
11127,"
      The Chronicles of Narnia
",C.S. Lewis,"
  4.26
","

  463,609
  ratings
","

    9,666
    reviews
","Journeys to the end of the world, fantastic creatures, and epic battles between good and evil—what more could any reader ask for in one book? The book that has it all is The Lion, the Witch and the Wardrobe, written in 1949 by Clive Staples Lewis. But Lewis did not stop there. Six more books followed, and together they became known as The Chronicles of Narnia.For the past fifty years, The Chronicles of Narnia have transcended the fantasy genre to become part of the canon of classic literature. Each of the seven books is a masterpiece, drawing the reader into a land where magic meets reality, and the result is a fictional world whose scope has fascinated generations.This edition presents all seven books—unabridged—in one impressive volume. The books are presented here in chronlogical order, each chapter graced with an illustration by the original artist, Pauline Baynes. Deceptively simple and direct, The Chronicles of Narnia continue to captivate fans with adventures, characters, and truths that speak to readers of all ages, even fifty years after they were first published.",0066238501,9780066238500),Paperback,Reissue Edition,767 pages,"
            Published
        September 16th 2002
         by HarperCollins

            
              (first published 1956)
            
","['Fantasy', 'Classics', 'Fiction', 'Young Adult', 'Childrens']"
30,"
      J.R.R. Tolkien 4-Book Boxed Set: The Hobbit and The Lord of the Rings
",J.R.R. Tolkien,"
  4.59
","

  103,228
  ratings
","

    1,687
    reviews
","This four-volume, boxed set contains J.R.R. Tolkien's epic masterworks The Hobbit and the three volumes of The Lord of the Rings (The Fellowship of the Ring, The Two Towers, and The Return of the King).In The Hobbit, Bilbo Baggins is whisked away from his comfortable, unambitious life in Hobbiton by the wizard Gandalf and a company of dwarves. He finds himself caught up in a plot to raid the treasure hoard of Smaug the Magnificent, a large and very dangerous dragon.The Lord of the Rings tells of the great quest undertaken by Frodo Baggins and the Fellowship of the Ring: Gandalf the wizard; the hobbits Merry, Pippin, and Sam; Gimli the dwarf; Legolas the elf; Boromir of Gondor; and a tall, mysterious stranger called Strider. J.R.R. Tolkien's three volume masterpiece is at once a classic myth and a modern fairy tale—a story of high and heroic adventure set in the unforgettable landscape of Middle-earth",0345538374,9780345538376),Mass Market Paperback,Hobbit Movie Tie-in Boxed set,1728 pages,"
            Published
        September 25th 2012
         by Ballantine Books

            
              (first published October 20th 1955)
            
","['Fantasy', 'Fiction', 'Classics']"
18405,"
      Gone with the Wind
",Margaret Mitchell,"
  4.29
","

  1,007,933
  ratings
","

    18,436
    reviews
","Margaret Mitchell's monumental epic of the South won a Pulitzer Prize, gave rise to the most popular motion picture of our time, and inspired a sequel that became the fastest selling novel of the century. It is one of the most popular books ever written: more than 28 million copies of the book have been sold in more than 37 countries. Today, more than 60 years after its initial publication, its achievements are unparalleled, and it remains the most revered American saga and the most beloved work by an American writer...(back cover)",0446675539,9780446675536),Paperback,US/CAN,1037 pages,"
            Published
        April 1st 1999
         by Warner Books

            
              (first published June 30th 1936)
            
","['Classics', 'Historical', 'Historical Fiction', 'Fiction', 'Romance', 'Historical']"
11870085-the-fault-in-our-stars,"
      The Fault in Our Stars
",John Green,"
  4.23
","

  3,112,165
  ratings
","

    150,204
    reviews
","Despite the tumor-shrinking medical miracle that has bought her a few years, Hazel has never been anything but terminal, her final chapter inscribed upon diagnosis. But when a gorgeous plot twist named Augustus Waters suddenly appears at Cancer Kid Support Group, Hazel's story is about to be completely rewritten.Insightful, bold, irreverent, and raw, The Fault in Our Stars is award-winning author John Green's most ambitious and heartbreaking work yet, brilliantly exploring the funny, thrilling, and tragic business of being alive and in love.",,,Hardcover,,313 pages,"
            Published
        January 10th 2012
         by Dutton Books

      ","['Young Adult', 'Fiction', 'Romance', 'Contemporary', 'Realistic Fiction', 'Young Adult', 'Teen', 'Young Adult', 'Coming Of Age', 'Drama', 'Novels', 'Death']"
370493,"
      The Giving Tree
",Shel Silverstein,"
  4.37
","

  831,002
  ratings
","

    16,414
    reviews
","""Once there was a tree...and she loved a little boy.""So begins a story of unforgettable perception, beautifully written and illustrated by the gifted and versatile Shel Silverstein.Every day the boy would come to the tree to eat her apples, swing from her branches, or slide down her trunk...and the tree was happy. But as the boy grew older he began to want more from the tree, and the tree gave and gave and gave.This is a tender story, touched with sadness, aglow with consolation. Shel Silverstein has created a moving parable for readers of all ages that offers an affecting interpretation of the gift of giving and a serene acceptance of another's capacity to love in return.",0060256656,9780060256654),Hardcover,,64 pages,"
            Published
        October 7th 1964
         by HarperCollins Publishers

            
              (first published 1964)
            
","['Childrens', 'Childrens', 'Picture Books', 'Classics', 'Fiction']"
6185,"
      Wuthering Heights
",Emily Brontë,"
  3.84
","

  1,199,335
  ratings
","

    32,077
    reviews
","You can find the redesigned cover of this edition HERE.This best-selling Norton Critical Edition is based on the 1847 first edition of the novel. For the Fourth Edition, the editor has collated the 1847 text with several modern editions and has corrected a number of variants, including accidentals. The text is accompanied by entirely new explanatory annotations.New to the fourth Edition are twelve of Emily Bronte's letters regarding the publication of the 1847 edition of Wuthering Heights as well as the evolution of the 1850 edition, prose and poetry selections by the author, four reviews of the novel, and poetry selections by the author, four reviews of the novel, and Edward Chitham's insightful and informative chronology of the creative process behind the beloved work.Five major critical interpretations of Wuthering Heights are included, three of them new to the Fourth Edition. A Stuart Daley considers the importance of chronology in the novel. J. Hillis Miller examines Wuthering Heights's problems of genre and critical reputation. Sandra M. Gilbert assesses the role of Victorian Christianity plays in the novel, while Martha Nussbaum traces the novel's romanticism. Finally, Lin Haire-Sargeant scrutinizes the role of Heathcliff in film adaptations of Wuthering Heights. A Chronology and updated Selected Bibliography are also included.",0393978893,9780393978896),Paperback,Fourth Edition,464 pages,"
            Published
        2002
         by Norton

            
              (first published December 1847)
            
","['Classics', 'Fiction', 'Romance', 'Gothic', 'Literature', 'Historical', 'Historical Fiction', 'Literature', '19th Century', 'Classics', 'Classic Literature', 'Novels', 'Historical']"
968,"
      The Da Vinci Code
",Dan Brown,"
  3.83
","

  1,749,045
  ratings
","

    44,739
    reviews
","An ingenious code hidden in the works of Leonardo da Vinci.A desperate race through the cathedrals and castles of Europe.An astonishing truth concealed for centuries . . . unveiled at last.While in Paris, Harvard symbologist Robert Langdon is awakened by a phone call in the dead of the night. The elderly curator of the Louvre has been murdered inside the museum, his body covered in baffling symbols. As Langdon and gifted French cryptologist Sophie Neveu sort through the bizarre riddles, they are stunned to discover a trail of clues hidden in the works of Leonardo da Vinci—clues visible for all to see and yet ingeniously disguised by the painter.Even more startling, the late curator was involved in the Priory of Sion—a secret society whose members included Sir Isaac Newton, Victor Hugo, and Da Vinci—and he guarded a breathtaking historical secret. Unless Langdon and Neveu can decipher the labyrinthine puzzle—while avoiding the faceless adversary who shadows their every move—the explosive, ancient truth will be lost forever.",0307277674,9780307277671),Paperback,,489 pages,"
            Published
        March 28th 2006
         by Anchor

            
              (first published March 18th 2003)
            
","['Fiction', 'Mystery', 'Thriller', 'Suspense']"
930,"
      Memoirs of a Geisha
",Arthur Golden,"
  4.10
","

  1,592,195
  ratings
","

    28,087
    reviews
","A literary sensation and runaway bestseller, this brilliant debut novel presents with seamless authenticity and exquisite lyricism the true confessions of one of Japan's most celebrated geisha.In Memoirs of a Geisha, we enter a world where appearances are paramount; where a girl's virginity is auctioned to the highest bidder; where women are trained to beguile the most powerful men; and where love is scorned as illusion. It is a unique and triumphant work of fiction - at once romantic, erotic, suspenseful - and completely unforgettable.",0739326228,9780739326220),Hardcover,Large Print,434 pages,"
            Published
        November 15th 2005
         by Random House Large Print Publishing

            
              (first published September 23rd 1997)
            
","['Fiction', 'Historical', 'Historical Fiction', 'Romance', 'Historical', 'Classics']"
24213,"
      Alice's Adventures in Wonderland & Through the Looking-Glass
",Lewis Carroll,"
  4.07
","

  427,296
  ratings
","

    9,745
    reviews
","""I can't explain myself, I'm afraid, sir,"" said Alice, ""Because I'm not myself, you see.""When Alice sees a white rabbit take a watch out of its waistcoat pocket she decides to follow it, and a sequence of most unusual events is set in motion. This mini book contains the entire topsy-turvy stories of Alice's Adventures in Wonderland and Through the Looking-Glass, accompanied by practical notes and Martina Pelouso's memorable full-colour illustrations.",0451527747,9780451527745),Paperback,,239 pages,"
            Published
        December 1st 2000
         by Penguin Group (USA)

            
              (first published 1871)
            
","['Classics', 'Fantasy', 'Fiction', 'Childrens']"
5297,"
      The Picture of Dorian Gray
",Oscar Wilde,"
  4.07
","

  840,472
  ratings
","

    25,420
    reviews
","﻿Written in his distinctively dazzling manner, Oscar Wilde’s story of a fashionable young man who sells his soul for eternal youth and beauty is the author’s most popular work. The tale of Dorian Gray’s moral disintegration caused a scandal when it ﬁrst appeared in 1890, but though Wilde was attacked for the novel’s corrupting inﬂuence, he responded that there is, in fact, “a terrible moral in Dorian Gray.” Just a few years later, the book and the aesthetic/moral dilemma it presented became issues in the trials occasioned by Wilde’s homosexual liaisons, which resulted in his imprisonment. Of Dorian Gray’s relationship to autobiography, Wilde noted in a letter, “Basil Hallward is what I think I am: Lord Henry what the world thinks me: Dorian what I would like to be—in other ages, perhaps.”",0375751513,9780375751516),Paperback,Modern Library Classics,272 pages,"
            Published
        June 1st 2004
         by Random House: Modern Library

            
              (first published June 20th 1890)
            
","['Classics', 'Fiction', 'Horror', 'Fantasy']"
24280,"
      Les Misérables
",Victor Hugo,"
  4.16
","

  622,395
  ratings
","

    14,531
    reviews
","Introducing one of the most famous characters in literature, Jean Valjean—the noble peasant imprisoned for stealing a loaf of bread—Les Misérables ranks among the greatest novels of all time. In it, Victor Hugo takes readers deep into the Parisian underworld, immerses them in a battle between good and evil, and carries them to the barricades during the uprising of 1832 with a breathtaking realism that is unsurpassed in modern prose. Within his dramatic story are themes that capture the intellect and the emotions: crime and punishment, the relentless persecution of Valjean by Inspector Javert, the desperation of the prostitute Fantine, the amorality of the rogue Thénardier, and the universal desire to escape the prisons of our own minds. Les Misérables gave Victor Hugo a canvas upon which he portrayed his criticism of the French political and judicial systems, but the portrait that resulted is larger than life, epic in scope—an extravagant spectacle that dazzles the senses even as it touches the heart.",,,Mass Market Paperback,,1463 pages,"
            Published
        March 3rd 1987
         by Signet Classics

            
              (first published 1862)
            
","['Classics', 'Fiction', 'Historical', 'Historical Fiction', 'Literature']"
10210,"
      Jane Eyre
",Charlotte Brontë,"
  4.12
","

  1,471,395
  ratings
","

    37,237
    reviews
","Orphaned as a child, Jane has felt an outcast her whole young life. Her courage is tested once again when she arrives at Thornfield Hall, where she has been hired by the brooding, proud Edward Rochester to care for his ward Adèle. Jane finds herself drawn to his troubled yet kind spirit. She falls in love. Hard. But there is a terrifying secret inside the gloomy, forbidding Thornfield Hall. Is Rochester hiding from Jane? Will Jane be left heartbroken and exiled once again?",0142437204,9780142437209),Paperback,Penguin Classics,532 pages,"
            Published
        February 4th 2003
         by Penguin

            
              (first published October 16th 1847)
            
","['Classics', 'Fiction', 'Romance']"
13335037-divergent,"
      Divergent
",Veronica Roth,"
  4.21
","

  2,651,450
  ratings
","

    105,416
    reviews
","In Beatrice Prior's dystopian Chicago world, society is divided into five factions, each dedicated to the cultivation of a particular virtue—Candor (the honest), Abnegation (the selfless), Dauntless (the brave), Amity (the peaceful), and Erudite (the intelligent). On an appointed day of every year, all sixteen-year-olds must select the faction to which they will devote the rest of their lives. For Beatrice, the decision is between staying with her family and being who she really is—she can't have both. So she makes a choice that surprises everyone, including herself.During the highly competitive initiation that follows, Beatrice renames herself Tris and struggles alongside her fellow initiates to live out the choice they have made. Together they must undergo extreme physical tests of endurance and intense psychological simulations, some with devastating consequences. As initiation transforms them all, Tris must determine who her friends really are—and where, exactly, a romance with a sometimes fascinating, sometimes exasperating boy fits into the life she's chosen. But Tris also has a secret, one she's kept hidden from everyone because she's been warned it can mean death. And as she discovers unrest and growing conflict that threaten to unravel her seemingly perfect society, she also learns that her secret might help her save those she loves . . . or it might destroy her.",0062024035,9780062024039),Paperback,,487 pages,"
            Published
        February 28th 2012
         by Katherine Tegen Books

            
              (first published April 25th 2011)
            
","['Young Adult', 'Science Fiction', 'Dystopia', 'Fiction', 'Fantasy']"
18135,"
      Romeo and Juliet
",William Shakespeare,"
  3.74
","

  1,891,965
  ratings
","

    17,595
    reviews
","In Romeo and Juliet, Shakespeare creates a violent world, in which two young people fall in love. It is not simply that their families disapprove; the Montagues and the Capulets are engaged in a blood feud.In this death-filled setting, the movement from love at first sight to the lovers’ final union in death seems almost inevitable. And yet, this play set in an extraordinary world has become the quintessential story of young love. In part because of its exquisite language, it is easy to respond as if it were about all young lovers.The authoritative edition of Romeo and Juliet from The Folger Shakespeare Library, the trusted and widely used Shakespeare series for students and general readers, includes:*Freshly edited text based on the best early printed version of the play*Newly revised explanatory notes conveniently placed on pages facing the text of the play*Scene-by-scene plot summaries*A key to the play’s famous lines and phrases*An introduction to reading Shakespeare’s language*An essay by a leading Shakespeare scholar providing a modern perspective on the play*Fresh images from the Folger Shakespeare Library’s vast holdings of rare books*An up-to-date annotated guide to further reading",0743477111,9780743477116),Paperback,New Folger edition US/CAN,283 pages,"
            Published
        January 1st 2004
         by Washington Square Press 

            
              (first published 1595)
            
","['Classics', 'Plays', 'Fiction', 'Romance', 'Academic', 'School', 'Drama', 'Academic', 'Read For School', 'Literature', 'Young Adult', 'High School', 'Poetry']"
7624,"
      Lord of the Flies
",William Golding,"
  3.67
","

  2,043,368
  ratings
","

    33,341
    reviews
","At the dawn of the next world war, a plane crashes on an uncharted island, stranding a group of schoolboys. At first, with no adult supervision, their freedom is something to celebrate; this far from civilization the boys can do anything they want. Anything. They attempt to forge their own society, failing, however, in the face of terror, sin and evil. And as order collapses, as strange howls echo in the night, as terror begins its reign, the hope of adventure seems as far from reality as the hope of being rescued. Labeled a parable, an allegory, a myth, a morality tale, a parody, a political treatise, even a vision of the apocalypse, Lord of the Flies is perhaps our most memorable novel about “the end of innocence, the darkness of man’s heart.”",0140283331,9780140283334),Paperback,Penguin Great Books of the 20th Century,182 pages,"
            Published
        October 1st 1999
         by Penguin Books 

            
              (first published September 17th 1954)
            
","['Classics', 'Fiction', 'Young Adult', 'Academic', 'School']"
865,"
      The Alchemist
",Paulo Coelho,"
  3.85
","

  1,810,590
  ratings
","

    70,227
    reviews
","Paulo Coelho's masterpiece tells the mystical story of Santiago, an Andalusian shepherd boy who yearns to travel in search of a worldly treasure. His quest will lead him to riches far different—and far more satisfying—than he ever imagined. Santiago's journey teaches us about the essential wisdom of listening to our hearts, of recognizing opportunity and learning to read the omens strewn along life's path, and, most importantly, to follow our dreams.",0061122416,9780061122415),Paperback,,197 pages,"
            Published
        May 1st 1993
         by HarperCollins

            
              (first published 1988)
            
","['Fiction', 'Classics', 'Fantasy', 'Philosophy']"
7144,"
      Crime and Punishment
",Fyodor Dostoyevsky,"
  4.21
","

  550,714
  ratings
","

    16,155
    reviews
","Raskolnikov, a destitute and desperate former student, wanders through the slums of St Petersburg and commits a random murder without remorse or regret. He imagines himself to be a great man, a Napoleon: acting for a higher purpose beyond conventional moral law. But as he embarks on a dangerous game of cat and mouse with a suspicious police investigator, Raskolnikov is pursued by the growing voice of his conscience and finds the noose of his own guilt tightening around his neck. Only Sonya, a downtrodden prostitute, can offer the chance of redemption.",0143058142,9780143058144),Paperback,Penguin Classics,671 pages,"
            Published
        December 31st 2002
         by Penguin

            
              (first published 1866)
            
","['Classics', 'Fiction', 'Cultural', 'Russia', 'Literature', 'Literature', 'Russian Literature']"
22628,"
      The Perks of Being a Wallflower
",Stephen Chbosky,"
  4.20
","

  1,128,753
  ratings
","

    53,138
    reviews
","standing on the fringes of life...offers a unique perspective. But there comes a time to seewhat it looks like from the dance floor.This haunting novel about the dilemma of passivity vs. passion marks the stunning debut of a provocative new voice in contemporary fiction: The Perks of Being A WALLFLOWERThis is the story of what it's like to grow up in high school. More intimate than a diary, Charlie's letters are singular and unique, hilarious and devastating. We may not know where he lives. We may not know to whom he is writing. All we know is the world he shares. Caught between trying to live his life and trying to run from it puts him on a strange course through uncharted territory. The world of first dates and mixed tapes, family dramas and new friends. The world of sex, drugs, and The Rocky Horror Picture Show, when all one requires is that the perfect song on that perfect drive to feel infinite.Through Charlie, Stephen Chbosky has created a deeply affecting coming-of-age story, a powerful novel that will spirit you back to those wild and poignant roller coaster days known as growing up.(back cover)",,,Paperback,1st MTV/Pocket Books trade paperback edition (US/CAN),213 pages,"
            Published
        February 1999
         by MTV Books/Pocket Books

      ","['Young Adult', 'Fiction', 'Contemporary']"
375802,"
      Ender's Game
",Orson Scott Card,"
  4.30
","

  1,027,200
  ratings
","

    41,391
    reviews
","Andrew ""Ender"" Wiggin thinks he is playing computer simulated war games; he is, in fact, engaged in something far more desperate. The result of genetic experimentation, Ender may be the military genius Earth desperately needs in a war against an alien enemy seeking to destroy all human life. The only way to find out is to throw Ender into ever harsher training, to chip away and find the diamond inside, or destroy him utterly. Ender Wiggin is six years old when it begins. He will grow up fast.But Ender is not the only result of the experiment. The war with the Buggers has been raging for a hundred years, and the quest for the perfect general has been underway almost as long. Ender's two older siblings, Peter and Valentine, are every bit as unusual as he is, but in very different ways. While Peter was too uncontrollably violent, Valentine very nearly lacks the capability for violence altogether. Neither was found suitable for the military's purpose. But they are driven by their jealousy of Ender, and by their inbred drive for power. Peter seeks to control the political process, to become a ruler. Valentine's abilities turn more toward the subtle control of the beliefs of commoner and elite alike, through powerfully convincing essays. Hiding their youth and identities behind the anonymity of the computer networks, these two begin working together to shape the destiny of Earth-an Earth that has no future at all if their brother Ender fails.Source: hatrack.com",0812550706,9780812550702),Mass Market Paperback,"Author's Definitive Edition, Revised mass market edition  (US / CAN)",324 pages,"
            Published
        July 1994
         by TOR

            
              (first published 1985)
            
","['Science Fiction', 'Fiction', 'Young Adult', 'Fantasy']"
256683,"
      City of Bones
",Cassandra Clare,"
  4.11
","

  1,472,618
  ratings
","

    57,617
    reviews
","When fifteen-year-old Clary Fray heads out to the Pandemonium Club in New York City, she hardly expects to witness a murder― much less a murder committed by three teenagers covered with strange tattoos and brandishing bizarre weapons. Then the body disappears into thin air. It's hard to call the police when the murderers are invisible to everyone else and when there is nothing―not even a smear of blood―to show that a boy has died. Or was he a boy?This is Clary's first meeting with the Shadowhunters, warriors dedicated to ridding the earth of demons. It's also her first encounter with Jace, a Shadowhunter who looks a little like an angel and acts a lot like a jerk. Within twenty-four hours Clary is pulled into Jace's world with a vengeance when her mother disappears and Clary herself is attacked by a demon. But why would demons be interested in ordinary mundanes like Clary and her mother? And how did Clary suddenly get the Sight? The Shadowhunters would like to know...",1416914285,9781416914280),Hardcover,,485 pages,"
            Published
        March 27th 2007
         by Margaret K. McElderry Books

      ","['Fantasy', 'Young Adult', 'Fantasy', 'Paranormal', 'Romance']"
4671,"
      The Great Gatsby
",F. Scott Fitzgerald,"
  3.91
","

  3,358,929
  ratings
","

    60,727
    reviews
","Alternate Cover Edition ISBN: 0743273567 (ISBN13: 9780743273565)The Great Gatsby, F. Scott Fitzgerald's third book, stands as the supreme achievement of his career. This exemplary novel of the Jazz Age has been acclaimed by generations of readers. The story is of the fabulously wealthy Jay Gatsby and his new love for the beautiful Daisy Buchanan, of lavish parties on Long Island at a time when The New York Times noted ""gin was the national drink and sex the national obsession,"" it is an exquisitely crafted tale of America in the 1920s.The Great Gatsby is one of the great classics of twentieth-century literature.(back cover)",,,Paperback,US / CAN,180 pages,"
            Published
        September 2004
         by Scribner

            
              (first published 1926)
            
","['Classics', 'Fiction', 'Academic', 'School', 'Literature']"
